E,dos,int,EF
9.9,0.00E+00,6.46E+02,
9.91,0.00E+00,6.46E+02,
9.92,0.00E+00,6.46E+02,
9.93,0.00E+00,6.46E+02,
9.94,0.00E+00,6.46E+02,
9.95,0.00E+00,6.46E+02,
9.96,0.00E+00,6.46E+02,
9.97,0.00E+00,6.46E+02,
9.98,0.00E+00,6.46E+02,
9.99,0.00E+00,6.46E+02,
10,0.00E+00,6.46E+02,
